load_1_0;load_2_1;load_3_2;load_4_3;load_5_4;load_8_5;load_9_6;load_10_7;load_11_8;load_12_9;load_13_10
20.13;83.24;42.97;6.81;10.72;27.05;8.11;3.41;5.41;11.92;14.12
18.29;78.31;40.14;6.47;10.03;24.95;7.60;3.09;4.97;10.97;12.94
19.16;80.19;40.43;6.55;10.20;25.70;7.80;3.18;5.10;11.36;13.19
19.06;82.15;41.42;6.61;10.31;25.96;7.78;3.21;5.35;11.37;13.32
19.30;82.92;41.36;6.60;10.64;26.59;7.88;3.25;5.12;11.42;13.69
19.81;84.65;43.13;6.64;10.76;26.94;7.94;3.32;5.33;11.96;14.18
20.01;84.59;43.57;6.91;10.76;27.72;8.12;3.35;5.48;11.98;13.71
19.87;84.64;42.77;6.86;10.90;26.94;8.07;3.33;5.35;11.90;14.33
19.66;84.58;43.68;6.85;10.52;26.70;7.94;3.28;5.26;11.91;14.10
19.63;83.37;42.66;6.70;10.49;26.62;7.97;3.30;5.44;11.76;13.70
19.65;82.56;42.58;6.65;10.50;26.49;8.00;3.28;5.39;11.56;14.16
19.06;83.04;41.33;6.51;10.57;26.14;7.93;3.21;5.28;11.61;13.68
19.11;79.32;41.47;6.59;10.48;25.70;7.79;3.15;5.20;11.32;13.64
19.48;82.46;43.22;6.71;10.59;26.95;7.94;3.31;5.39;11.82;14.00
19.32;81.72;41.69;6.75;10.63;26.25;7.95;3.24;5.36;11.83;13.40
18.78;79.71;40.53;6.41;10.29;26.09;7.67;3.16;5.15;11.47;13.27
18.62;78.85;40.54;6.42;10.07;25.84;7.57;3.12;5.08;11.23;13.01
18.24;76.50;39.84;6.26;9.96;24.85;7.58;3.00;5.11;11.28;12.87
17.75;77.56;38.52;6.23;9.78;24.76;7.36;3.03;4.85;10.91;12.72
17.71;75.71;38.49;5.96;9.62;24.70;7.24;2.98;4.94;10.73;12.52
18.10;75.71;38.72;6.18;9.75;24.71;7.31;3.05;5.05;11.05;12.27
17.04;71.78;37.37;5.82;9.18;23.35;7.05;2.87;4.67;10.32;12.05
16.81;72.85;36.22;5.85;9.10;22.98;6.90;2.84;4.63;10.31;11.94
16.36;71.47;37.39;5.88;9.11;22.80;6.77;2.82;4.59;10.15;11.68
16.60;70.13;36.38;5.72;8.97;22.48;6.83;2.78;4.53;10.01;11.75
16.16;68.69;35.12;5.60;8.63;21.76;6.61;2.72;4.51;9.79;11.50
16.21;65.91;34.71;5.33;8.60;22.30;6.55;2.66;4.34;9.44;11.34
16.03;67.39;34.95;5.49;8.62;21.90;6.41;2.67;4.43;9.84;11.22
15.78;67.37;34.22;5.39;8.57;21.70;6.45;2.66;4.25;9.64;11.23
14.90;62.48;32.40;5.15;7.91;19.91;6.07;2.40;4.02;8.90;10.45
14.92;62.76;32.49;5.07;8.00;20.56;6.07;2.43;4.14;8.92;10.50
15.11;62.97;32.68;5.16;8.06;20.41;6.17;2.47;4.07;9.01;10.53
14.79;63.65;32.55;5.29;8.05;20.37;6.02;2.46;4.13;8.92;10.58
14.89;64.27;32.06;5.23;8.18;20.49;6.12;2.51;4.13;8.99;10.91
14.79;62.95;32.13;5.10;7.87;20.18;6.12;2.48;3.93;8.74;10.42
14.75;62.87;32.05;5.04;8.03;20.01;5.99;2.41;4.02;8.76;10.44
14.35;61.61;31.61;5.03;7.94;19.81;6.04;2.40;4.01;8.59;10.49
14.91;63.32;32.25;5.17;7.82;19.92;6.05;2.44;3.98;8.86;10.33
14.94;63.37;32.21;5.11;8.03;20.27;6.08;2.48;4.13;8.78;10.51
14.72;64.34;31.98;5.08;8.00;20.03;6.05;2.39;3.96;8.74;10.61
14.84;64.33;32.69;5.12;7.99;20.57;6.10;2.49;3.99;8.74;10.62
15.16;67.12;33.64;5.34;8.12;20.96;6.19;2.55;4.18;8.97;10.98
15.44;65.79;33.75;5.20;8.38;21.41;6.44;2.56;4.19;9.08;11.09
15.16;64.70;33.15;5.28;8.19;20.44;6.20;2.45;4.06;9.03;10.95
15.53;66.97;33.37;5.33;8.19;21.09;6.26;2.55;4.25;8.96;11.20
15.08;63.98;32.83;5.20;8.27;20.97;6.12;2.53;4.06;9.03;11.10
15.41;64.87;32.90;5.21;8.21;20.93;6.21;2.53;4.14;8.97;10.89
15.28;63.34;33.08;5.20;8.33;21.09;6.04;2.45;4.05;8.86;10.85
15.49;65.72;33.59;5.24;8.32;20.65;6.16;2.47;4.08;8.94;10.94
16.32;68.03;34.34;5.47;8.68;21.55;6.43;2.65;4.34;9.25;11.66
15.84;67.38;34.73;5.52;8.48;21.45;6.48;2.64;4.32;9.36;11.68
16.15;68.62;35.36;5.49;8.64;21.96;6.46;2.58;4.28;9.28;11.63
16.23;68.90;35.14;5.60;8.68;21.91;6.49;2.60;4.30;9.41;11.77
16.61;70.17;35.46;5.65;8.88;22.50;6.56;2.66;4.40;9.47;11.87
16.50;70.82;35.74;5.64;8.87;22.64;6.63;2.74;4.39;9.62;11.94
16.48;69.81;36.60;5.75;9.04;22.82;6.76;2.70;4.48;9.72;12.25
16.63;70.38;35.94;5.68;8.94;22.40;6.77;2.76;4.43;9.45;12.12
16.84;71.94;36.96;5.79;9.07;23.49;6.91;2.76;4.49;9.93;12.26
17.90;76.49;39.24;6.15;9.49;23.78;7.14;2.80;4.79;10.22;12.66
18.38;76.32;39.27;6.31;9.56;25.07;7.33;2.97;4.83;10.40;13.09
18.15;78.11;38.91;6.33;9.78;24.39;7.26;2.89;4.84;10.43;13.03
16.97;71.74;36.40;5.86;9.01;22.84;6.91;2.71;4.46;9.62;12.34
16.95;73.94;36.48;5.86;8.96;23.34;7.01;2.75;4.53;9.76;12.60
17.56;73.73;37.27;5.76;9.18;23.32;7.02;2.79;4.59;9.72;12.33
17.18;73.86;38.50;5.94;9.36;23.21;6.93;2.70;4.59;9.99;12.50
15.59;67.16;33.66;5.36;8.58;21.12;6.35;2.56;4.21;8.99;11.47
15.46;65.42;33.53;5.23;8.51;21.34;6.30;2.45;4.09;9.00;11.37
15.38;65.41;33.27;5.34;8.18;20.81;6.23;2.43;4.13;8.91;11.33
15.55;64.06;33.52;5.24;8.22;20.79;6.20;2.50;4.03;8.70;11.04
15.00;63.92;32.20;5.10;8.01;19.95;5.97;2.36;3.85;8.48;10.92
15.04;63.09;32.30;5.09;8.04;20.21;5.97;2.39;3.90;8.67;11.06
15.30;64.20;32.47;5.10;7.93;20.48;6.07;2.43;4.05;8.58;11.09
14.77;62.71;31.04;4.95;7.94;20.35;5.89;2.44;3.93;8.57;10.69
14.73;61.54;31.47;4.96;7.67;19.69;5.81;2.33;3.88;8.22;10.46
14.51;60.82;30.87;4.94;7.80;19.37;5.79;2.32;3.78;8.26;10.42
14.21;60.69;30.88;4.99;7.61;19.36;5.84;2.30;3.84;8.14;10.37
14.30;60.41;30.74;4.87;7.46;18.94;5.63;2.28;3.80;8.06;10.42
13.49;57.44;28.86;4.62;7.29;18.40;5.41;2.16;3.54;7.43;9.96
13.56;55.75;28.41;4.66;7.10;18.22;5.31;2.22;3.66;7.61;9.54
13.05;55.05;27.91;4.53;6.91;17.30;5.16;2.09;3.49;7.47;9.63
12.85;54.68;27.55;4.37;6.77;17.29;5.13;2.12;3.42;7.25;9.30
12.68;54.10;27.43;4.41;6.82;17.78;5.24;2.07;3.45;7.44;9.23
12.46;52.50;26.58;4.33;6.66;16.86;5.06;2.00;3.40;7.13;9.26
12.27;52.71;25.92;4.22;6.60;16.49;4.95;1.91;3.30;6.99;8.97
12.39;51.36;26.20;4.21;6.55;16.47;4.73;2.01;3.24;7.00;8.69
12.83;53.89;27.22;4.41;6.65;17.24;5.16;2.04;3.39;7.26;9.23
12.53;52.38;26.52;4.16;6.60;17.02;5.01;1.98;3.36;7.26;8.91
12.15;51.86;26.32;4.25;6.53;16.26;4.90;1.96;3.33;7.05;8.82
12.67;52.87;27.14;4.40;6.73;17.20;5.00;2.07;3.40;7.33;9.20
15.01;62.46;31.90;5.11;8.09;20.50;6.05;2.44;3.93;8.72;10.68
14.55;62.55;31.01;4.98;7.81;19.98;5.97;2.45;4.06;8.42;10.49
14.11;60.03;30.05;4.90;7.53;19.38;5.63;2.34;3.80;8.19;10.24
14.19;60.53;30.15;4.93;7.72;19.49;5.88;2.28;3.90;8.38;10.15
17.18;71.45;37.44;5.87;9.03;23.06;6.93;2.89;4.65;9.82;12.27
17.01;71.10;36.55;5.93;9.16;23.12;6.98;2.79;4.71;9.86;12.04
17.22;73.11;37.44;6.06;9.31;23.37;7.03;2.90;4.83;10.28;12.39
17.25;73.27;37.61;6.05;9.16;23.83;7.20;2.93;4.89;10.40;12.45
17.63;73.21;38.30;6.06;9.62;23.96;7.21;2.94;4.90;10.15;12.38
17.54;75.75;38.69;6.24;9.76;24.40;7.41;2.98;5.06;10.49;12.84
17.91;75.91;38.81;6.33;9.68;24.97;7.51;2.99;5.07;10.77;12.85
18.37;77.35;39.41;6.52;9.74;25.45;7.53;3.03;5.24;11.21;13.41
17.77;73.97;38.25;6.27;9.50;24.40;7.41;2.96;5.05;10.54;12.72
17.56;73.24;38.12;6.17;9.51;24.41;7.28;2.91;4.97;10.71;12.25
17.43;73.05;38.10;6.29;9.44;24.15;7.31;2.89;5.10;10.54;12.33
17.88;73.27;38.18;6.18;9.36;23.98;7.18;3.01;5.01;10.53;12.28
16.16;68.06;35.19;5.72;8.97;22.27;6.81;2.78;4.72;9.90;11.68
15.98;66.97;34.25;5.71;8.52;22.07;6.70;2.74;4.64;9.66;11.26
15.86;65.55;34.50;5.64;8.49;22.02;6.69;2.78;4.59;9.70;11.35
15.89;66.16;34.08;5.72;8.69;22.35;6.83;2.67;4.60;9.65;11.29
14.76;63.09;33.08;5.36;7.94;20.40;6.34;2.58;4.32;9.05;10.38
14.86;61.82;32.10;5.25;7.77;20.58;6.27;2.52;4.29;8.93;10.50
14.84;60.76;32.57;5.19;7.82;20.36;6.20;2.56;4.18;8.90;10.72
14.35;60.52;32.01;5.16;7.67;20.30;6.15;2.51;4.10;8.86;10.25
13.99;58.52;30.49;4.91;7.43;19.15;5.86;2.39;4.03;8.50;9.70
13.83;58.70;30.29;4.88;7.51;18.96;5.82;2.38;4.01;8.45;9.83
13.96;58.93;30.82;5.03;7.61;19.12;5.79;2.39;4.09;8.55;10.00
14.02;56.74;30.56;5.06;7.47;19.02;5.87;2.35;3.95;8.46;9.76
13.13;55.70;29.09;4.83;7.07;18.25;5.59;2.24;3.83;8.07;9.48
12.89;53.50;28.40;4.62;6.90;17.62;5.42;2.17;3.71;7.81;9.18
12.67;53.18;27.68;4.60;6.72;17.54;5.32;2.19;3.59;7.68;8.91
12.83;54.17;28.01;4.61;6.92;17.33;5.29;2.08;3.66;7.82;9.00
12.94;54.46;27.57;4.69;6.84;17.74;5.37;2.20;3.67;7.80;8.87
12.72;52.53;27.53;4.44;6.64;17.22;5.26;2.14;3.56;7.62;8.72
12.68;52.48;27.11;4.54;6.61;17.33;5.14;2.13;3.66;7.60;8.75
12.61;52.29;26.69;4.48;6.71;17.19;5.24;2.13;3.60;7.64;8.90
12.05;48.76;26.27;4.31;6.28;16.36;4.93;2.02;3.37;7.22;8.36
12.01;49.36;26.21;4.21;6.40;16.69;4.99;2.03;3.48;7.39;8.32
11.93;48.65;25.40;4.27;6.33;16.20;4.94;2.01;3.39;7.15;8.07
11.83;49.08;25.42;4.24;6.41;16.17;4.96;2.01;3.46;7.39;8.42
11.75;49.95;25.93;4.24;6.26;16.30;4.92;2.02;3.42;7.40;8.18
12.05;50.09;25.83;4.16;6.42;16.52;5.05;2.05;3.47;7.52;8.47
12.28;50.09;26.06;4.31;6.54;16.96;5.16;2.07;3.51;7.44;8.56
12.19;50.45;26.71;4.36;6.49;16.87;5.16;2.02;3.51;7.61;8.51
12.40;51.17;27.08;4.51;6.69;17.40;5.22;2.12;3.53;7.61;8.59
12.48;51.35;26.87;4.40;6.78;17.10;5.27;2.17;3.58;7.76;8.63
12.33;50.80;26.69;4.39;6.38;16.99;5.20;2.09;3.48;7.56;8.47
12.45;51.06;26.93;4.50;6.64;17.39;5.32;2.19;3.57;7.84;8.67
12.52;51.57;27.30;4.47;6.78;17.54;5.30;2.15;3.64;7.83;8.66
12.48;51.94;27.16;4.53;6.68;17.66;5.35;2.15;3.64;7.78;8.78
12.77;53.12;27.53;4.55;6.66;17.32;5.33;2.22;3.66;7.94;8.77
12.91;53.41;28.09;4.70;6.85;18.07;5.55;2.27;3.74;7.99;9.06
15.40;63.54;33.21;5.49;8.23;21.22;6.49;2.61;4.42;9.44;10.65
15.93;65.85;34.48;5.59;8.48;21.58;6.55;2.69;4.62;9.52;10.96
15.91;66.91;33.91;5.72;8.44;22.33;6.77;2.72;4.67;9.91;11.02
16.36;68.10;35.81;5.81;8.83;22.75;6.96;2.80;4.66;10.19;11.55
18.35;76.41;40.13;6.63;9.83;26.04;7.86;3.19;5.41;11.71;12.94
18.77;77.90;40.85;6.62;9.92;26.30;7.94;3.31;5.46;11.66;12.98
18.85;79.66;41.71;6.78;10.30;26.05;8.04;3.27;5.36;11.98;13.40
19.18;80.01;41.32;6.87;10.44;26.47;8.15;3.39;5.52;11.96;13.32
21.15;86.76;46.61;7.58;11.51;30.23;8.89;3.65;5.99;13.29;14.79
21.60;90.26;47.06;7.81;11.76;30.47;9.16;3.76;6.27;13.60;15.04
22.08;90.66;48.36;7.72;11.82;31.16;9.18;3.81;6.25;13.87;15.14
22.44;91.24;48.65;8.04;12.01;30.68;9.63;3.97;6.45;14.10;15.39
21.71;90.52;46.51;7.91;11.48;30.40;9.36;3.76;6.18;13.51;15.25
22.62;93.10;48.75;8.11;12.11;31.23;9.51;3.90;6.41;14.12;15.62
23.55;96.49;50.55;8.37;12.35;32.55;9.73;4.08;6.80;15.07;16.33
23.15;97.75;50.92;8.31;12.42;32.83;10.00;4.10;6.73;14.84;16.41
22.13;92.04;48.60;7.98;11.92;31.83;9.40;4.04;6.47;14.14;15.66
23.17;95.96;49.94;8.13;12.36;31.71;9.78;4.02;6.59;14.62;15.75
23.01;97.26;51.24;8.26;12.65;33.05;9.94;4.18;6.48;14.64;16.21
23.58;96.97;51.71;8.57;12.58;32.47;9.94;4.12;6.77;14.81;15.86
21.13;88.26;46.68;7.68;11.33;30.06;9.12;3.75;6.15;13.25;14.69
20.32;83.61;44.15;7.31;10.74;27.99;8.49;3.61;5.69;12.55;13.72
19.41;84.25;44.09;7.24;10.73;27.63;8.59;3.49;5.72;12.52;13.77
19.93;81.95;44.70;7.18;10.59;27.74;8.62;3.41;5.74;12.48;13.73
19.81;83.59;43.35;7.11;10.39;28.16;8.62;3.46;5.60;12.53;13.50
20.07;82.97;44.01;7.11;10.62;27.81;8.46;3.51;5.76;12.69;13.77
20.06;84.63;44.79;7.33;10.90;28.39;8.79;3.57;5.68;12.73;14.20
20.05;84.73;45.28;7.48;10.81;29.11;8.87;3.60;5.82;12.94;14.23
20.49;87.78;46.51;7.49;11.04;29.38;8.89;3.65;5.99;13.29;14.41
21.44;87.68;47.32;7.72;11.49;29.45;9.08;3.77;6.08;13.33;14.48
20.79;88.06;46.10;7.43;11.01;29.73;8.84;3.67;5.93;13.08;14.49
21.10;87.08;47.01;7.51;11.27;29.67;9.15;3.76;5.97;13.29;14.64
21.39;89.03;46.16;7.64;11.23;30.19;9.10;3.68;6.10;13.74;14.32
21.14;88.35;46.45;7.47;11.35;29.68;9.02;3.69;5.92;13.38;14.64
21.65;90.79;46.80;7.67;11.36;29.91;9.03;3.69;6.02;13.50;14.37
21.01;91.44;46.50;7.49;11.28;29.67;9.24;3.70;6.03;13.42;14.59
22.06;91.52;49.54;7.87;11.54;31.16;9.60;3.88;6.23;14.20;15.42
21.70;90.03;49.24;7.84;11.76;30.95;9.34;3.82;6.23;14.17;15.07
21.77;92.79;48.15;7.72;11.54;30.90;9.43;3.81;6.22;14.14;15.15
22.34;93.14;49.06;7.92;11.78;31.18;9.45;3.86;6.30;14.22;15.24
23.91;99.11;52.38;8.37;12.39;33.36;10.11;4.13;6.63;15.21;16.19
23.40;99.25;51.79;8.45;12.46;33.70;10.08;4.12;6.61;15.17;16.47
23.92;99.74;52.23;8.56;12.62;33.80;10.20;4.17;6.69;15.25;16.13
23.72;98.95;53.83;8.60;12.69;33.98;10.26;4.08;6.73;15.33;16.88
26.85;111.00;59.54;9.57;14.29;37.41;11.56;4.72;7.71;17.15;18.27
26.53;112.54;57.26;9.50;14.07;37.64;11.48;4.57;7.53;17.15;17.89
25.79;113.07;58.19;9.41;14.06;37.53;11.12;4.52;7.33;16.75;17.97
25.26;106.25;56.33;9.25;13.28;35.46;10.79;4.39;7.23;16.25;17.19
24.93;105.68;55.71;9.01;12.99;35.23;10.77;4.33;6.91;16.03;16.97
24.20;103.13;54.39;8.76;13.02;34.11;10.49;4.26;6.80;15.44;16.48
24.67;105.50;54.55;8.92;12.97;34.16;10.42;4.28;6.83;15.75;16.68
24.96;105.59;54.38;8.79;13.13;34.92;10.78;4.34;7.03;15.82;16.76
24.31;103.41;54.90;8.72;12.91;34.55;10.59;4.19;6.86;15.94;16.63
24.81;105.62;54.94;9.10;13.23;35.21;10.75;4.37;6.97;15.71;17.13
25.27;107.33;56.78;8.98;13.30;34.98;10.90;4.43;7.07;16.17;17.37
25.88;109.59;57.10;9.11;13.49;36.69;11.18;4.50;7.17;16.28;17.62
25.84;108.61;57.17;9.02;13.77;35.72;10.85;4.51;7.07;16.09;17.43
25.12;108.03;56.33;9.14;13.29;35.73;11.10;4.39;7.19;16.34;17.56
25.50;108.72;56.62;9.15;13.30;35.27;11.10;4.39;6.96;16.60;17.45
25.59;107.85;56.79;9.02;13.65;35.95;10.97;4.27;7.07;16.21;17.67
24.88;108.15;55.96;8.86;13.23;35.93;11.05;4.37;7.04;16.39;17.11
24.75;105.69;54.64;8.85;13.15;34.19;10.76;4.30;6.93;15.78;16.74
24.50;105.63;53.53;8.80;12.97;34.49;10.71;4.16;6.90;15.94;16.77
24.59;104.20;54.19;8.83;13.13;34.49;10.86;4.18;6.80;15.87;16.59
23.35;100.58;51.14;8.32;12.19;33.03;10.25;3.99;6.49;14.81;16.06
22.19;94.13;48.25;7.86;11.74;30.37;9.37;3.77;6.03;14.22;14.97
21.78;92.61;47.32;7.73;11.70;30.58;9.34;3.86;6.12;13.84;14.70
20.67;90.30;46.77;7.52;11.27;29.54;9.08;3.65;5.85;13.78;14.20
19.36;84.78;43.84;7.06;10.16;27.49;8.42;3.39;5.42;12.48;13.26
18.47;80.58;42.33;6.78;9.84;26.09;8.08;3.16;5.29;11.79;12.81
18.38;77.94;40.37;6.58;9.64;25.68;7.84;3.15;5.05;11.80;12.52
17.73;76.32;39.79;6.44;9.44;24.53;7.68;3.00;4.85;11.29;12.35
15.59;67.20;35.24;5.64;8.38;22.09;6.81;2.74;4.39;10.02;10.89
14.34;63.02;32.45;5.22;7.75;20.64;6.23;2.54;4.06;9.34;10.07
13.49;59.02;29.84;4.81;7.14;18.63;5.88;2.34;3.67;8.75;9.41
12.74;55.57;28.92;4.66;6.92;18.44;5.63;2.26;3.56;8.34;8.80
12.53;55.33;27.76;4.53;6.61;17.75;5.54;2.20;3.46;7.93;8.62
12.30;53.29;26.80;4.39;6.40;17.48;5.30;2.07;3.29;7.80;8.34
11.73;51.46;26.14;4.35;6.37;16.50;5.12;2.08;3.34;7.50;8.10
11.94;51.25;26.19;4.28;6.24;16.51;5.11;2.02;3.27;7.48;8.31
12.29;53.39;27.22;4.40;6.48;17.12;5.32;2.08;3.36;7.83;8.44
11.71;51.72;26.12;4.24;6.18;16.24;5.12;2.00;3.24;7.41;8.00
11.90;51.11;25.73;4.16;6.04;16.30;5.04;1.99;3.22;7.50;8.03
11.76;50.53;26.18;4.20;6.15;16.31;5.08;2.07;3.19;7.51;8.10
11.61;51.06;25.79;4.14;6.19;16.46;5.08;2.04;3.21;7.59;8.11
11.71;49.89;25.59;4.20;6.24;16.38;5.13;2.04;3.21;7.52;7.93
11.81;49.92;25.66;4.21;6.20;16.31;5.14;1.99;3.16;7.42;8.07
11.58;50.13;25.76;4.15;6.05;16.08;4.84;1.96;3.11;7.15;7.78
12.50;53.64;26.76;4.37;6.37;16.81;5.22;2.12;3.34;7.65;8.37
12.34;52.82;27.29;4.25;6.38;16.78;5.29;2.07;3.34;7.60;8.27
12.04;52.52;26.53;4.31;6.35;16.77;5.21;2.10;3.23;7.67;8.38
12.30;51.74;26.60;4.30;6.30;16.78;5.21;2.06;3.33;7.51;8.48
13.47;57.76;29.04;4.67;6.97;18.20;5.72;2.23;3.55;8.35;9.13
13.08;55.17;27.81;4.68;6.64;17.57;5.50;2.21;3.48;7.84;8.91
13.08;56.29;28.53;4.68;6.73;17.89;5.58;2.24;3.53;8.14;9.04
13.69;58.08;28.55;4.78;7.14;18.14;5.76;2.29;3.60;8.45;8.97
15.28;66.15;33.18;5.31;7.79;20.52;6.40;2.55;4.00;9.24;10.33
15.41;68.04;34.21;5.41;8.12;20.75;6.69;2.63;4.21;9.47;10.60
16.43;71.19;35.05;5.69;8.33;21.81;6.70;2.73;4.28;10.05;11.29
16.76;73.44;36.64;5.83;8.54;22.35;7.02;2.79;4.47;10.38;11.57
19.79;85.76;43.30;6.88;10.13;26.11;8.27;3.25;5.20;11.99;13.57
19.86;88.60;43.50;7.09;10.21;26.57;8.51;3.40;5.30;12.29;13.80
20.08;88.75;44.80;7.10;10.51;27.19;8.62;3.41;5.30;12.41;14.11
21.18;92.66;45.40;7.45;10.79;28.24;8.73;3.53;5.49;12.85;14.61
23.06;99.84;50.13;8.04;12.06;31.20;9.62;3.81;6.03;13.85;16.08
24.60;104.76;53.11;8.72;12.86;33.32;10.40;4.02;6.48;14.87;16.99
24.60;110.25;53.83;8.69;13.09;33.74;10.49;4.18;6.43;15.12;17.04
25.06;109.11;53.98;9.11;13.21;34.17;10.59;4.21;6.72;15.03;17.43
23.74;103.22;52.65;8.79;12.53;33.31;10.22;4.07;6.60;14.84;17.04
24.96;106.82;55.24;8.98;13.42;33.61;10.54;4.22;6.66;14.97;17.30
24.93;108.72;53.69;8.99;13.25;34.59;10.78;4.27;6.85;15.61;17.30
25.41;111.94;57.07;9.24;13.86;36.04;11.32;4.51;7.05;16.29;18.14
24.57;108.70;54.46;8.97;13.61;34.87;11.07;4.32;6.86;15.72;17.49
24.75;107.86;53.38;8.95;13.59;35.92;10.94;4.31;6.96;15.69;17.02
25.46;111.44;56.80;9.28;14.03;36.54;11.43;4.53;7.24;16.40;17.88
25.73;110.77;56.24;9.45;13.66;36.20;11.61;4.44;7.51;16.73;18.10
25.63;111.30;55.65;9.22;13.72;36.09;11.24;4.50;7.31;16.41;17.99
25.60;110.40;57.46;9.50;14.13;37.30;11.70;4.63;7.65;17.15;18.30
24.76;110.33;54.94;8.93;13.79;36.06;11.53;4.52;7.35;16.50;17.86
24.43;107.16;54.13;8.99;13.59;35.39;11.07;4.38;7.23;16.44;17.20
22.72;101.88;50.63;8.40;12.66;33.09;10.48;4.15;6.85;15.56;16.29
23.29;101.44;50.00;8.38;12.73;32.40;10.45;4.14;6.83;15.22;16.46
22.77;100.44;49.60;8.42;12.48;32.75;10.50;4.26;6.86;15.49;16.22
22.43;100.33;50.01;8.23;12.35;33.14;10.29;4.01;6.79;15.44;15.85
23.36;100.51;51.15;8.46;12.68;33.40;10.46;4.12;6.87;15.64;16.28
22.84;100.29;50.30;8.42;12.63;32.73;10.31;4.21;6.84;15.36;16.31
22.95;99.99;49.68;8.28;12.58;32.49;10.38;4.09;6.71;15.09;16.14
21.80;98.32;49.26;8.13;12.44;31.68;10.08;4.11;6.69;14.81;15.84
21.63;94.92;47.21;8.09;12.03;31.03;10.01;3.94;6.57;14.46;15.36
21.84;95.06;48.24;7.89;11.93;31.05;9.91;3.94;6.47;14.56;15.68
21.77;97.09;47.12;8.07;11.86;31.38;9.81;3.88;6.54;14.51;15.64
21.33;95.67;46.92;7.82;11.88;30.67;9.85;3.86;6.50;14.63;15.44
21.03;91.83;46.37;7.61;11.52;30.64;9.51;3.91;6.31;13.92;15.12
20.85;91.59;46.14;7.41;11.36;29.74;9.58;3.85;6.22;13.93;15.02
21.16;92.24;45.42;7.82;11.73;29.88;9.52;3.81;6.12;14.14;15.04
21.51;93.70;47.11;7.75;11.73;30.69;9.69;3.77;6.32;14.17;15.09
21.25;94.99;46.07;7.76;11.85;30.03;9.70;3.88;6.33;14.20;15.53
21.18;94.94;46.49;7.85;11.78;30.58;9.81;3.93;6.41;14.05;15.60
21.81;95.84;47.50;7.76;11.74;31.04;9.65;3.98;6.50;14.26;15.52
22.14;97.06;47.94;8.28;12.15;31.49;9.89;3.98;6.45;14.73;15.80
23.72;105.81;51.70;8.64;13.24;33.97;10.71;4.26;6.91;15.54;17.04
23.62;104.51;50.81;8.53;12.91;33.76;10.72;4.26;7.03;15.44;16.82
23.47;105.19;51.74;8.58;12.82;33.31;10.65;4.12;6.87;15.34;16.83
23.51;100.69;49.28;8.21;12.38;32.63;10.24;4.16;6.75;14.96;16.43
24.08;104.13;51.78;8.61;12.91;33.74;10.59;4.30;6.75;15.47;16.64
23.77;107.21;50.34;8.39;12.94;33.10;10.60;4.20;6.88;15.62;16.66
23.90;106.68;52.00;8.39;13.06;33.46;10.38;4.20;7.00;15.27;16.79
23.47;105.32;49.97;8.52;13.08;33.39;10.51;4.20;6.89;15.30;16.81
22.94;104.57;50.42;8.38;12.58;32.95;10.36;4.08;6.87;15.37;16.77
23.71;105.56;51.42;8.49;12.97;33.73;10.50;4.25;6.84;15.45;16.98
24.35;108.23;52.10;8.77;13.27;34.70;10.96;4.38;7.18;16.07;17.53
24.68;109.72;53.69;9.01;13.45;35.05;10.98;4.32;7.28;15.92;17.77
23.96;108.13;52.22;8.97;13.64;35.27;11.06;4.42;7.13;16.10;17.45
24.83;111.51;54.26;8.94;13.41;35.51;10.93;4.47;7.45;16.14;17.76
24.63;110.41;53.35;9.04;13.49;34.29;11.02;4.33;7.43;16.34;18.07
25.11;111.02;53.96;9.08;13.68;35.80;11.31;4.48;7.34;16.66;18.28
25.18;112.06;54.43;9.01;13.58;35.67;11.35;4.44;7.41;16.29;18.39
24.83;110.83;54.32;9.05;13.58;35.72;11.01;4.40;7.34;16.27;18.23
24.19;109.91;53.76;8.86;13.53;35.92;11.14;4.43;7.30;16.28;17.84
24.26;111.55;53.16;9.04;13.32;35.08;10.94;4.40;7.37;16.53;17.48
23.67;105.92;50.49;8.53;13.02;33.10;10.55;4.15;6.84;15.37;16.61
22.59;100.01;47.87;8.14;12.31;32.45;10.07;4.07;6.64;14.88;16.17
21.71;95.35;46.19;7.78;11.68;30.32;9.63;3.89;6.45;14.13;15.47
21.40;97.23;47.39;7.75;11.92;30.27;9.38;3.87;6.42;14.07;15.39
18.61;85.11;40.96;6.93;10.49;27.37;8.67;3.47;5.75;12.86;14.14
18.31;83.18;39.87;6.60;10.30;26.32;8.27;3.26;5.37;12.15;13.38
18.13;82.43;38.89;6.48;10.25;26.37;8.23;3.24;5.43;12.26;13.31
17.76;80.24;38.08;6.46;9.77;25.41;7.90;3.14;5.35;11.64;12.83
18.51;83.44;39.68;6.73;10.19;26.31;8.33;3.28;5.58;12.40;13.29
18.48;83.03;40.23;6.63;10.17;26.08;8.22;3.27;5.57;12.20;13.35
17.53;79.94;38.36;6.52;9.48;25.57;8.04;3.22;5.33;11.77;12.62
17.48;78.01;37.30;6.33;9.66;24.89;7.83;3.08;5.25;11.57;12.65
19.38;76.62;40.34;6.16;10.57;24.84;7.66;3.08;4.84;11.18;13.03
19.16;77.17;39.80;5.98;10.67;24.63;7.63;2.95;4.77;11.19;13.18
19.10;75.79;38.71;5.94;10.50;24.17;7.66;2.92;4.73;11.01;12.99
