load_1_0;load_2_1;load_3_2;load_4_3;load_5_4;load_8_5;load_9_6;load_10_7;load_11_8;load_12_9;load_13_10
9.28;39.40;19.97;3.21;4.94;12.42;3.74;1.60;2.47;5.54;6.48
8.69;35.64;18.57;3.00;4.63;11.50;3.56;1.50;2.38;5.13;6.06
8.92;37.48;19.12;3.08;4.75;11.81;3.59;1.48;2.37;5.33;6.23
8.94;37.92;19.51;3.05;4.86;12.12;3.63;1.49;2.46;5.31;6.35
9.06;38.54;20.02;3.15;4.86;12.41;3.68;1.51;2.43;5.51;6.30
9.25;39.68;19.91;3.08;4.96;12.40;3.69;1.54;2.48;5.56;6.57
9.21;40.01;20.58;3.25;5.01;12.73;3.79;1.56;2.50;5.69;6.50
9.35;39.41;20.18;3.23;5.04;12.44;3.70;1.55;2.56;5.51;6.59
9.20;38.52;19.99;3.18;4.90;12.57;3.71;1.52;2.51;5.43;6.55
9.20;38.54;19.50;3.11;4.86;12.18;3.69;1.49;2.40;5.44;6.28
8.99;38.98;19.65;3.02;4.95;12.59;3.66;1.48;2.44;5.33;6.36
8.93;38.63;19.63;3.15;4.84;12.39;3.65;1.51;2.39;5.41;6.23
8.91;38.10;19.30;3.09;4.89;12.31;3.65;1.48;2.47;5.38;6.37
9.14;38.14;19.80;3.15;5.04;12.67;3.78;1.58;2.46;5.55;6.49
9.06;37.90;19.66;3.02;4.81;12.39;3.70;1.48;2.47;5.61;6.29
8.79;37.62;19.26;3.01;4.75;12.04;3.55;1.50;2.41;5.30;6.20
8.61;36.53;18.83;2.97;4.75;12.00;3.56;1.48;2.38;5.17;6.06
8.52;36.49;18.74;2.94;4.58;11.52;3.53;1.41;2.35;5.17;6.11
8.37;35.90;18.35;2.89;4.50;11.48;3.40;1.44;2.31;5.08;5.83
8.18;35.31;18.05;2.84;4.49;11.24;3.35;1.36;2.27;5.05;5.85
8.30;35.91;18.33;2.84;4.58;11.31;3.42;1.39;2.32;5.11;5.92
7.92;33.54;17.15;2.79;4.26;10.82;3.28;1.31;2.19;4.75;5.63
7.85;33.52;17.06;2.71;4.33;10.61;3.19;1.35;2.17;4.71;5.52
7.90;33.04;16.76;2.69;4.19;10.80;3.17;1.29;2.15;4.73;5.53
7.73;32.09;16.68;2.65;4.18;10.59;3.12;1.27;2.17;4.61;5.40
7.51;32.07;16.42;2.64;4.04;10.52;3.06;1.30;2.07;4.61;5.34
7.56;32.17;16.29;2.54;3.96;10.15;3.04;1.27;2.03;4.47;5.18
7.48;32.00;16.13;2.54;4.02;10.02;3.00;1.22;2.04;4.53;5.24
7.33;31.31;15.88;2.48;4.00;10.32;3.03;1.21;2.02;4.40;5.16
6.73;28.80;14.92;2.40;3.62;9.41;2.78;1.13;1.88;4.14;4.89
7.00;29.75;15.18;2.33;3.76;9.47;2.81;1.14;1.90;4.09;4.86
6.92;29.63;15.25;2.42;3.83;9.73;2.86;1.16;1.94;4.26;5.04
7.01;29.48;15.56;2.37;3.82;9.42;2.85;1.16;1.93;4.20;4.98
7.12;29.78;14.99;2.41;3.78;9.38;2.90;1.18;1.87;4.23;5.01
6.90;29.34;14.82;2.33;3.79;9.33;2.87;1.17;1.85;4.08;4.95
6.96;29.50;14.75;2.34;3.70;9.39;2.82;1.12;1.90;4.04;4.92
6.85;29.57;14.86;2.33;3.69;9.13;2.77;1.12;1.80;4.08;4.86
6.79;29.42;14.91;2.36;3.69;9.40;2.76;1.13;1.87;4.08;4.97
7.06;29.53;15.37;2.40;3.75;9.81;2.85;1.15;1.90;4.10;5.06
6.87;30.04;14.99;2.44;3.84;9.51;2.84;1.15;1.89;4.08;4.98
7.03;29.98;15.17;2.41;3.72;9.49;2.81;1.16;1.91;4.07;4.97
7.11;30.62;15.36;2.47;3.87;9.85;2.89;1.19;1.91;4.28;5.05
7.24;30.67;15.57;2.48;3.98;9.93;2.95;1.19;1.86;4.29;5.12
7.20;30.17;15.41;2.40;3.83;9.75;2.91;1.12;1.89;4.19;5.10
7.21;30.95;15.55;2.52;3.81;9.84;2.94;1.18;1.91;4.22;5.15
7.04;31.07;15.66;2.45;3.83;9.69;2.86;1.17;1.94;4.13;5.15
7.16;30.67;15.39;2.45;3.89;9.71;2.91;1.18;1.89;4.24;5.06
7.13;29.95;15.28;2.45;3.82;9.68;2.85;1.17;1.88;4.13;5.14
7.14;30.87;15.15;2.47;3.85;9.66;2.83;1.18;1.90;4.21;5.19
7.45;31.52;16.08;2.57;3.97;10.13;3.11;1.23;1.98;4.40;5.47
7.42;31.69;15.90;2.56;4.00;10.19;3.04;1.23;1.92;4.37;5.33
7.59;31.43;16.15;2.58;4.04;10.06;3.07;1.24;1.99;4.47;5.38
7.41;31.76;16.34;2.60;4.00;10.33;3.03;1.24;2.00;4.33;5.46
7.75;32.77;16.83;2.60;4.10;10.52;3.10;1.27;2.05;4.43;5.43
7.79;31.68;16.81;2.65;4.15;10.56;3.15;1.27;2.05;4.42;5.58
7.83;33.58;16.57;2.65;4.28;10.48;3.16;1.24;2.08;4.62;5.58
7.75;32.21;16.66;2.67;4.12;10.42;3.12;1.28;2.06;4.46;5.52
7.89;34.03;16.98;2.71;4.26;10.65;3.28;1.32;2.13;4.61;5.82
8.38;35.20;18.20;2.83;4.40;11.45;3.32;1.39;2.17;4.76;6.09
8.42;36.09;18.26;2.97;4.52;11.57;3.40;1.36;2.29;4.89;6.07
8.44;35.94;18.43;2.92;4.53;11.48;3.35;1.37;2.23;4.78;6.14
7.93;33.54;16.74;2.74;4.26;10.85;3.21;1.28;2.10;4.61;5.77
7.99;33.97;17.16;2.66;4.32;10.83;3.14;1.30;2.07;4.67;5.80
8.28;33.91;17.47;2.76;4.38;10.86;3.24;1.32;2.10;4.62;5.88
7.93;34.88;17.47;2.76;4.38;10.87;3.30;1.26;2.10;4.50;5.88
7.25;31.94;15.83;2.56;4.01;10.15;3.01;1.23;1.95;4.24;5.41
7.34;32.22;16.00;2.54;4.03;9.93;2.92;1.21;1.93;4.19;5.46
7.39;31.25;15.76;2.54;3.91;9.98;2.98;1.16;1.93;4.24;5.40
7.37;31.29;16.01;2.49;3.93;9.97;2.94;1.22;1.94;4.21;5.32
7.25;30.77;15.71;2.47;3.90;9.67;2.91;1.15;1.92;4.18;5.22
7.33;31.67;15.94;2.52;3.92;10.13;3.02;1.17;1.96;4.20;5.48
7.63;32.14;16.13;2.58;4.02;10.44;3.10;1.21;2.01;4.25;5.57
7.37;31.07;15.81;2.53;3.88;9.96;2.98;1.18;1.97;4.11;5.35
7.35;30.59;15.83;2.53;3.87;9.82;2.92;1.18;1.96;4.15;5.39
7.39;31.60;16.09;2.56;4.04;10.23;2.96;1.19;1.99;4.15;5.46
7.27;31.39;15.95;2.54;3.94;10.03;2.99;1.18;1.92;4.17;5.35
7.39;31.20;15.91;2.54;3.89;9.99;2.93;1.18;1.97;4.29;5.30
6.87;29.63;15.08;2.40;3.68;9.48;2.77;1.12;1.86;3.94;5.12
6.71;28.16;14.44;2.30;3.63;9.01;2.71;1.08;1.74;3.79;4.86
6.58;28.26;14.03;2.23;3.55;8.91;2.68;1.06;1.77;3.75;4.86
6.59;27.47;14.29;2.26;3.52;8.80;2.62;1.06;1.76;3.77;4.78
6.72;29.00;14.37;2.38;3.57;9.15;2.74;1.09;1.81;3.83;4.96
6.71;27.40;14.28;2.27;3.58;8.83;2.62;1.06;1.77;3.78;4.79
6.42;26.21;13.42;2.19;3.40;8.70;2.58;1.02;1.65;3.65;4.57
6.23;26.48;13.53;2.17;3.33;8.60;2.51;1.01;1.69;3.58;4.64
6.47;27.08;13.79;2.17;3.36;8.85;2.62;1.04;1.73;3.76;4.65
6.26;26.49;13.58;2.15;3.35;8.51;2.49;1.00;1.67;3.63;4.50
6.04;25.35;13.09;2.11;3.25;8.10;2.43;1.01;1.65;3.48;4.39
6.01;25.44;12.93;2.09;3.23;8.15;2.46;1.00;1.64;3.46;4.32
7.16;29.48;15.27;2.39;3.66;9.60;2.86;1.17;1.91;4.08;5.09
6.89;28.99;14.39;2.35;3.67;9.49;2.76;1.12;1.89;3.93;4.95
6.58;27.20;13.89;2.24;3.46;8.97;2.68;1.07;1.80;3.80;4.73
6.62;27.70;14.41;2.26;3.63;9.02;2.70;1.08;1.81;3.78;4.80
7.95;33.84;16.95;2.81;4.21;10.93;3.21;1.29;2.16;4.62;5.73
7.91;33.44;17.39;2.79;4.30;10.88;3.26;1.34;2.15;4.65;5.76
8.08;33.28;17.40;2.81;4.39;10.72;3.28;1.35;2.28;4.69;5.74
8.24;34.32;17.49;2.85;4.33;11.20;3.32;1.36;2.25;4.74;5.87
8.19;34.08;17.28;2.85;4.27;11.28;3.38;1.37;2.37;4.81;5.76
8.13;34.65;18.14;2.95;4.52;11.51;3.43;1.39;2.35;5.00;5.97
8.44;35.41;18.46;2.90;4.40;11.40;3.50;1.39;2.35;5.07;6.09
8.70;35.95;18.86;2.94;4.72;12.13;3.61;1.47;2.39;5.08;6.25
8.25;34.33;17.72;2.85;4.41;11.50;3.43;1.39;2.32;5.00;5.87
8.22;34.61;17.59;2.86;4.34;11.19;3.37;1.37;2.34;4.85;5.77
8.28;33.96;17.80;2.89;4.42;11.34;3.46;1.42;2.38;4.99;5.78
8.02;33.70;17.71;2.84;4.34;10.97;3.40;1.39;2.34;4.79;5.85
7.63;32.07;16.55;2.68;4.12;10.52;3.25;1.29;2.17;4.64;5.36
7.66;31.66;16.49;2.64;4.01;10.50;3.20;1.27;2.18;4.52;5.28
7.52;30.97;16.44;2.61;3.96;10.32;3.16;1.25;2.15;4.46;5.26
7.43;30.69;16.04;2.62;3.96;10.20;3.17;1.24;2.13;4.41;5.35
7.06;29.11;15.23;2.46;3.76;9.47;2.97;1.21;2.00;4.22;5.01
6.82;29.04;14.86;2.45;3.68;9.45;2.95;1.18;2.00;4.09;4.82
6.83;28.64;15.15;2.47;3.64;9.49;2.97;1.17;1.98;4.14;4.95
6.70;28.35;14.64;2.43;3.62;9.22;2.82;1.15;1.94;4.10;4.81
6.43;27.13;14.20;2.31;3.44;9.11;2.73;1.09;1.85;3.91;4.62
6.55;27.95;13.93;2.29;3.46;8.97;2.71;1.13;1.88;3.88;4.63
6.54;27.25;14.30;2.35;3.52;9.14;2.77;1.13;1.89;3.94;4.70
6.46;27.58;13.95;2.31;3.50;8.97;2.72;1.11;1.85;3.95;4.61
6.20;25.91;13.66;2.20;3.34;8.60;2.51;1.06;1.77;3.81;4.36
6.05;25.21;13.00;2.17;3.23;8.25;2.51;1.03;1.75;3.69;4.22
5.87;24.77;12.96;2.13;3.18;8.26;2.47;1.01;1.72;3.59;4.18
6.11;24.68;13.01;2.14;3.15;8.14;2.51;1.01;1.73;3.68;4.28
6.03;25.08;13.26;2.15;3.20;8.40;2.45;1.02;1.73;3.62;4.22
5.89;24.46;12.94;2.05;3.11;7.93;2.45;0.99;1.65;3.58;4.06
5.87;24.34;12.65;2.11;3.06;8.05;2.41;0.98;1.68;3.57;4.08
5.90;24.31;12.77;2.11;3.09;7.82;2.40;0.98;1.67;3.60;4.11
5.57;23.33;12.15;2.01;2.94;7.55;2.32;0.93;1.59;3.39;3.84
5.51;23.06;12.03;1.94;2.95;7.59;2.32;0.94;1.63;3.36;3.99
5.52;22.87;11.90;1.95;2.95;7.51;2.30;0.93;1.58;3.36;3.91
5.54;22.76;11.88;1.96;2.96;7.65;2.31;0.93;1.58;3.38;3.82
5.56;22.88;11.94;1.97;2.93;7.63;2.35;0.97;1.59;3.42;3.93
5.61;23.50;12.10;2.00;2.98;7.68;2.35;0.98;1.61;3.40;3.93
5.64;23.86;12.41;1.99;3.01;7.94;2.38;0.99;1.63;3.54;4.01
5.64;23.77;12.42;2.02;3.09;7.84;2.38;0.96;1.67;3.55;3.94
5.76;23.78;12.65;2.14;3.12;8.12;2.43;1.02;1.70;3.66;4.13
5.72;23.95;12.59;2.10;3.11;8.18;2.46;1.01;1.66;3.58;4.02
5.64;23.47;12.47;2.04;3.11;7.82;2.39;0.96;1.64;3.54;3.97
5.85;24.43;12.54;2.08;3.14;8.19;2.52;1.02;1.68;3.62;4.10
5.92;24.12;12.91;2.06;3.13;8.20;2.50;1.03;1.65;3.64;4.12
5.78;24.21;12.99;2.13;3.13;8.24;2.50;1.03;1.69;3.68;4.01
5.88;24.35;12.84;2.11;3.15;8.18;2.48;1.04;1.70;3.74;4.07
6.00;25.00;12.95;2.15;3.17;8.46;2.57;1.06;1.74;3.81;4.15
7.01;29.55;15.22;2.54;3.84;9.95;2.95;1.25;2.10;4.42;4.95
7.35;30.25;15.81;2.67;3.95;10.30;3.13;1.33;2.11;4.55;5.15
7.40;30.42;16.05;2.60;3.91;10.09;3.12;1.30;2.14;4.65;5.21
7.70;31.62;16.27;2.68;4.07;10.48;3.21;1.29;2.20;4.78;5.36
8.68;36.03;18.73;3.06;4.64;11.96;3.71;1.53;2.51;5.30;5.84
8.82;36.33;19.13;3.09;4.63;12.07;3.69;1.54;2.54;5.46;6.17
8.66;36.46;19.15;3.18;4.69;12.51;3.69;1.56;2.51;5.53;6.25
8.82;37.22;19.35;3.22;4.69;12.22;3.85;1.53;2.55;5.49;6.22
9.80;41.87;21.28;3.56;5.30;13.73;4.18;1.75;2.81;6.18;6.80
10.09;42.30;22.18;3.66;5.34;13.89;4.24;1.74;2.89;6.30;7.07
10.36;42.33;22.66;3.71;5.54;14.33;4.43;1.82;3.00;6.45;6.97
10.52;43.22;22.90;3.77;5.49;14.76;4.37;1.79;2.98;6.62;7.21
9.97;41.88;21.94;3.67;5.40;14.15;4.37;1.74;2.90;6.37;7.08
10.34;42.71;23.03;3.74;5.61;14.62;4.40;1.87;3.00;6.61;7.21
10.95;44.72;23.86;3.98;5.79;15.28;4.60;1.95;3.07;6.91;7.33
11.01;45.87;23.92;3.93;5.75;15.08;4.63;1.96;3.16;6.87;7.65
10.44;44.19;23.24;3.77;5.66;14.75;4.51;1.82;3.03;6.67;7.27
10.91;44.00;23.68;3.84;5.77;15.17;4.46;1.85;3.02;6.66;7.48
11.02;45.53;23.91;3.97;5.86;15.06;4.67;1.88;3.14;6.90;7.53
10.79;46.25;24.46;3.95;5.85;15.37;4.65;1.90;3.10;6.91;7.54
9.86;41.69;21.98;3.54;5.41;14.05;4.32;1.74;2.90;6.32;6.96
9.59;39.83;21.09;3.46;5.26;13.48;4.08;1.67;2.78;6.12;6.62
9.72;39.54;20.98;3.40;5.07;13.49;4.08;1.67;2.72;6.13;6.68
9.72;40.81;21.81;3.57;5.20;13.67;4.14;1.69;2.76;6.14;6.58
9.86;41.66;21.87;3.41;5.25;13.84;4.17;1.71;2.78;6.20;6.83
10.05;41.30;21.90;3.65;5.38;13.96;4.29;1.73;2.82;6.34;6.92
10.29;42.35;22.64;3.72;5.51;14.60;4.38;1.79;2.99;6.51;7.10
10.66;44.60;23.01;3.78;5.60;14.78;4.52;1.82;2.97;6.54;7.22
10.54;44.50;23.91;3.88;5.75;14.97;4.57;1.87;3.05;6.86;7.42
10.72;45.24;23.45;3.87;5.74;15.36;4.57;1.87;3.04;6.78;7.54
10.62;45.13;23.75;3.91;5.80;15.16;4.54;1.89;3.07;6.85;7.41
10.74;45.17;24.24;3.89;5.80;15.69;4.66;1.91;3.11;6.79;7.49
10.83;45.01;24.19;3.87;5.77;15.33;4.64;1.90;3.16;6.96;7.45
10.62;45.81;23.57;3.87;5.70;15.06;4.57;1.90;3.10;6.83;7.53
10.99;45.53;24.25;3.97;5.81;15.32;4.68;1.91;3.05;6.95;7.45
10.62;44.76;24.08;3.90;5.74;15.37;4.60;1.91;3.05;6.80;7.51
11.10;46.50;24.09;3.99;5.88;15.53;4.79;1.89;3.12;7.04;7.47
10.97;46.07;23.68;3.90;5.92;15.60;4.77;1.95;3.10;7.00;7.51
10.83;46.71;24.54;3.97;5.78;15.38;4.69;1.95;3.18;6.93;7.58
10.94;46.60;24.51;3.87;5.83;15.75;4.67;1.97;3.21;7.07;7.66
11.57;49.67;26.06;4.22;6.29;16.40;4.98;2.07;3.30;7.43;7.97
11.45;47.85;25.09;4.14;6.03;16.28;4.97;1.96;3.24;7.39;7.69
11.37;47.67;25.15;4.07;6.10;15.67;4.90;2.03;3.24;7.38;7.76
11.22;46.83;24.68;4.01;5.95;15.91;4.76;2.01;3.20;7.21;7.81
12.35;52.79;27.76;4.39;6.63;17.73;5.39;2.24;3.65;7.96;8.70
12.18;52.32;27.40;4.36;6.58;17.44;5.35;2.14;3.54;7.90;8.56
12.31;50.93;27.06;4.32;6.52;16.95;5.30;2.20;3.42;7.66;8.31
11.86;49.88;26.01;4.27;6.32;16.44;5.06;2.06;3.32;7.51;7.83
11.70;49.16;25.67;4.21;6.16;16.39;4.99;2.03;3.28;7.33;7.96
11.45;47.70;24.81;4.07;6.07;15.90;4.92;1.92;3.30;7.30;7.99
11.19;48.95;25.01;4.01;6.18;15.90;4.94;2.01;3.24;7.33;7.88
11.56;48.36;25.55;4.22;6.09;16.49;5.00;2.03;3.20;7.66;7.89
11.40;48.24;25.44;4.11;6.05;16.13;4.96;2.02;3.26;7.37;7.75
11.58;49.46;25.91;4.17;6.14;16.38;5.12;2.05;3.23;7.32;7.96
11.82;50.39;26.11;4.23;6.23;16.69;5.11;2.08;3.27;7.59;7.99
11.91;50.22;26.73;4.29;6.32;16.93;5.18;2.11;3.40;7.53;8.10
11.70;50.87;26.49;4.23;6.34;16.82;5.20;2.11;3.33;7.64;8.29
11.87;50.89;26.34;4.31;6.34;16.58;5.20;2.11;3.33;7.64;8.29
11.80;50.03;26.36;4.31;6.35;16.84;5.13;2.03;3.34;7.65;8.22
11.62;50.69;26.32;4.22;6.26;16.65;5.12;2.03;3.25;7.64;7.96
11.57;50.57;26.14;4.21;6.23;16.35;5.02;2.02;3.32;7.61;8.09
11.40;49.50;25.35;4.14;6.14;16.26;5.02;1.99;3.19;7.41;7.81
11.42;48.77;25.61;4.12;6.03;16.34;4.92;1.98;3.17;7.53;7.85
11.62;49.26;25.38;4.06;6.05;16.07;4.93;1.99;3.26;7.32;7.72
10.86;46.70;24.30;3.87;5.70;15.19;4.78;1.90;3.04;6.99;7.29
10.34;44.30;22.40;3.66;5.46;14.36;4.45;1.79;2.80;6.46;6.96
10.23;43.78;22.68;3.65;5.29;14.17;4.44;1.79;2.86;6.65;7.01
10.02;42.11;21.92;3.48;5.15;13.78;4.25;1.74;2.78;6.40;6.89
9.29;39.16;20.32;3.36;4.84;12.65;4.00;1.55;2.58;5.87;6.19
8.73;37.44;19.49;3.09;4.64;12.32;3.84;1.49;2.41;5.57;5.94
8.35;36.22;18.80;3.00;4.51;12.07;3.66;1.50;2.34;5.53;5.89
8.35;36.29;18.35;3.06;4.41;11.59;3.53;1.47;2.29;5.35;5.59
7.26;31.48;16.24;2.66;3.92;10.29;3.18;1.25;2.04;4.70;5.12
6.76;28.88;15.07;2.46;3.62;9.56;2.95;1.21;1.88;4.39;4.68
6.28;27.15;13.93;2.27;3.25;8.77;2.67;1.07;1.74;4.01;4.23
6.08;25.70;13.41;2.16;3.19;8.50;2.63;1.08;1.68;3.80;4.10
5.92;25.64;13.05;2.10;3.11;8.35;2.52;1.01;1.59;3.82;4.03
5.68;24.16;12.87;2.03;2.96;8.04;2.44;0.97;1.54;3.61;3.82
5.60;24.14;12.23;2.02;2.98;7.70;2.42;0.95;1.55;3.57;3.77
5.54;23.87;12.15;2.02;3.01;7.64;2.38;0.95;1.50;3.60;3.80
5.75;24.30;12.76;2.04;3.02;8.03;2.45;0.98;1.55;3.71;4.00
5.53;23.69;12.24;2.00;2.94;7.53;2.35;0.94;1.53;3.53;3.77
5.39;23.25;12.11;1.95;2.81;7.66;2.38;0.94;1.48;3.48;3.75
5.44;23.72;12.14;1.97;2.92;7.64;2.36;0.95;1.50;3.47;3.78
5.49;23.26;12.22;1.95;2.92;7.82;2.37;0.93;1.48;3.46;3.73
5.40;23.74;11.77;1.94;2.84;7.50;2.33;0.93;1.48;3.46;3.69
5.53;23.73;12.16;1.95;2.88;7.48;2.34;0.94;1.48;3.47;3.78
5.42;23.28;11.68;1.88;2.84;7.45;2.38;0.92;1.46;3.38;3.65
5.62;24.23;12.50;2.02;2.99;7.85;2.43;0.97;1.54;3.60;3.92
5.55;24.43;12.44;2.07;3.00;7.90;2.47;0.97;1.50;3.61;3.97
5.71;24.04;12.42;2.00;2.95;7.71;2.44;0.96;1.52;3.59;3.95
5.78;24.31;12.36;2.06;2.99;7.92;2.50;0.97;1.53;3.59;3.84
6.22;27.25;13.36;2.23;3.29;8.54;2.63;1.10;1.66;3.90;4.34
6.03;25.58;13.10;2.15;3.12;8.13;2.61;1.01;1.60;3.79;4.09
6.11;26.37;13.16;2.18;3.21;8.38;2.65;1.03;1.62;3.76;4.23
6.37;27.20;13.49;2.23;3.23;8.51;2.71;1.05;1.70;3.97;4.32
6.99;30.03;15.33;2.47;3.69;9.46;2.96;1.21;1.84;4.27;4.85
7.42;31.22;15.74;2.56;3.76;9.67;3.11;1.25;1.90;4.51;5.06
7.68;33.23;16.46;2.70;3.95;10.18;3.22;1.30;2.02;4.62;5.30
7.88;33.85;17.03;2.77;3.99;10.54;3.25;1.33;2.08;4.79;5.32
9.23;40.02;19.57;3.22;4.77;12.02;3.84;1.55;2.42;5.64;6.26
9.27;40.78;20.30;3.28;4.85;12.54;3.97;1.58;2.46;5.80;6.49
9.54;41.24;20.78;3.28;4.86;12.57;3.92;1.58;2.46;5.87;6.57
9.81;42.75;21.25;3.46;5.03;13.53;4.12;1.63;2.55;5.95;6.80
10.86;46.54;22.77;3.81;5.50;14.24;4.44;1.76;2.82;6.42;7.40
11.55;49.49;24.67;4.17;5.96;15.13;4.84;1.86;2.98;6.78;7.90
11.59;49.80;24.98;4.14;6.02;15.57;4.89;1.88;3.08;7.00;7.82
11.69;50.26;25.36;4.25;6.23;15.94;4.94;1.97;3.11;7.21;8.12
11.21;49.83;24.70;4.03;6.01;15.46;4.84;1.91;3.08;6.89;7.91
11.39;49.55;25.29;4.07;6.14;15.83;4.88;1.92;3.11;7.10;7.99
11.46;50.92;25.68;4.34;6.29;16.25;5.02;2.02;3.22;7.26;8.16
11.94;53.60;26.26;4.31;6.47;17.10;5.31;2.08;3.31;7.55;8.47
11.59;50.84;24.94;4.28;6.27;16.38;5.17;1.99;3.25;7.23;8.12
11.64;50.47;25.42;4.20;6.26;16.28;5.16;1.99;3.24;7.29;8.18
12.14;52.92;26.65;4.35;6.42;17.49;5.35;2.06;3.44;7.56;8.32
11.81;53.24;26.51;4.27;6.55;17.14;5.41;2.13;3.35;7.77;8.45
12.23;53.35;26.09;4.41;6.74;17.58;5.50;2.17;3.48;7.90;8.59
12.39;54.54;26.68;4.50;6.71;17.68;5.60;2.21;3.55;8.13;8.60
12.38;53.80;27.45;4.60;6.74;17.69;5.63;2.22;3.65;8.25;8.57
11.93;52.84;26.42;4.42;6.66;17.28;5.50;2.25;3.56;7.90;8.60
11.53;49.38;24.91;4.21;6.28;16.63;5.17;2.07;3.40;7.84;8.06
11.49;51.18;25.07;4.25;6.42;16.49;5.22;2.09;3.43;7.68;8.21
11.33;50.97;25.49;4.17;6.33;16.54;5.29;2.09;3.50;7.82;8.05
11.19;51.23;24.95;4.12;6.26;16.34;5.01;2.06;3.39;7.80;7.95
11.49;50.99;25.95;4.34;6.47;16.59;5.33;2.13;3.50;7.92;8.22
11.36;50.83;25.19;4.26;6.28;16.52;5.16;2.09;3.44;7.77;8.00
11.37;50.17;25.01;4.22;6.40;16.50;5.20;2.11;3.47;7.68;8.06
11.42;51.14;24.59;4.24;6.35;16.42;5.14;2.12;3.40;7.72;8.25
10.93;48.54;23.76;4.01;5.98;15.52;4.96;2.04;3.28;7.51;7.80
10.86;49.41;24.00;4.06;6.06;15.73;5.02;2.07;3.32;7.53;7.90
11.10;48.98;23.75;4.07;6.14;16.05;4.96;2.07;3.26;7.32;7.84
10.94;48.69;23.80;3.97;6.02;15.94;4.99;1.98;3.23;7.27;7.86
10.43;47.53;22.98;3.83;5.82;14.83;4.68;1.92;3.12;6.95;7.59
10.37;46.54;23.02;3.84;5.75;14.92;4.76;1.85;3.13;7.10;7.53
10.53;46.40;22.77;3.84;5.84;15.09;4.77;1.92;3.13;6.97;7.62
10.48;45.85;22.75;3.78;5.78;14.83;4.64;1.85;3.14;6.85;7.34
10.47;46.06;22.67;3.80;5.74;15.21;4.74;1.87;3.16;6.96;7.46
10.32;45.93;22.72;3.73;5.80;14.98;4.73;1.86;3.08;6.88;7.45
10.20;45.14;22.82;3.78;5.63;14.76;4.64;1.85;3.07;6.70;7.35
10.40;46.08;22.25;3.83;5.71;15.02;4.69;1.88;3.11;6.86;7.44
11.05;48.90;23.64;3.99;6.06;15.43;4.91;2.00;3.30;7.14;7.91
11.14;49.09;23.81;3.99;6.07;15.90;4.99;2.00;3.30;7.22;7.84
10.68;47.92;23.88;3.97;6.03;15.80;4.88;1.98;3.28;7.17;7.63
10.88;46.73;22.88;3.83;5.85;15.30;4.73;1.88;3.15;7.05;7.65
11.01;48.87;23.81;4.03;6.05;15.82;4.96;2.02;3.18;7.14;7.91
10.95;49.80;23.46;3.96;5.98;15.69;4.97;1.94;3.19;7.15;7.92
10.88;49.82;23.78;3.96;5.99;15.55;4.90;1.94;3.26;7.15;8.01
10.90;49.12;23.90;3.97;5.99;15.41;5.06;1.95;3.27;7.24;7.86
10.87;48.75;23.60;4.04;6.06;15.53;4.81;1.94;3.18;7.14;7.84
11.01;48.91;23.59;4.09;6.05;15.73;4.95;1.97;3.22;7.23;7.78
11.20;50.81;24.92;4.22;6.33;16.07;5.11;2.03;3.33;7.30;8.12
11.44;50.27;24.77;4.11;6.17;16.29;5.10;2.06;3.37;7.65;8.23
11.30;51.12;25.48;4.18;6.23;16.14;5.16;2.05;3.44;7.45;8.19
11.67;52.15;25.17;4.22;6.37;16.23;5.22;2.07;3.39;7.62;8.28
11.63;51.57;25.25;4.21;6.35;16.26;5.20;2.06;3.38;7.59;8.42
11.60;52.13;24.95;4.23;6.46;16.41;5.14;2.07;3.48;7.63;8.29
11.60;52.08;25.18;4.20;6.42;16.37;5.27;2.06;3.46;7.65;8.31
11.74;52.20;25.61;4.24;6.44;16.80;5.14;2.12;3.43;7.67;8.48
11.65;51.01;24.58;4.23;6.39;16.12;5.11;2.08;3.43;7.58;8.14
11.34;51.77;25.05;4.20;6.26;16.25;5.15;2.06;3.49;7.53;8.25
10.85;48.85;23.19;3.96;5.83;15.63;4.86;1.94;3.29;7.11;7.85
10.28;47.62;22.63;3.78;5.78;14.85;4.78;1.93;3.14;6.92;7.50
9.97;45.47;22.05;3.62;5.53;14.27;4.51;1.78;3.00;6.69;7.10
9.85;44.64;21.54;3.60;5.50;14.47;4.48;1.77;3.06;6.73;7.20
8.82;39.71;19.40;3.22;4.99;12.65;4.01;1.64;2.68;5.96;6.45
8.51;38.20;18.48;3.05;4.69;12.26;3.87;1.53;2.58;5.69;6.16
8.58;37.73;18.45;3.15;4.73;12.09;3.85;1.52;2.57;5.55;6.07
8.22;37.23;17.57;3.06;4.59;11.90;3.68;1.42;2.44;5.44;5.89
8.50;38.50;18.66;3.13;4.67;12.40;3.90;1.54;2.54;5.73;6.26
8.72;37.84;18.86;3.12;4.77;12.26;3.89;1.53;2.53;5.72;6.19
8.02;37.03;17.90;2.99;4.57;11.86;3.67;1.47;2.48;5.36;5.98
8.21;36.35;17.76;2.94;4.50;11.43;3.66;1.44;2.44;5.38;5.83
9.22;36.05;18.73;2.82;4.93;11.63;3.64;1.41;2.29;5.17;6.22
8.96;35.90;18.04;2.83;4.86;11.45;3.53;1.39;2.20;5.14;6.13
8.89;35.16;18.29;2.81;4.76;11.53;3.50;1.38;2.18;5.05;6.08
